id,stock_id,close,open,high,low,volume,timestamp
158896,45,2247.47,2234.65,2251.64,2234.65,2885,2025-06-23 05:00:00
158916,45,2251.87,2247.47,2255.97,2234.48,5360,2025-06-23 06:00:00
158917,45,2259.86,2252.03,2276.97,2251.56,4715,2025-06-23 07:00:00
158918,45,2262.95,2259.72,2275.71,2257.39,4549,2025-06-23 08:00:00
158897,45,2253.04,2262.79,2263.0,2244.66,4291,2025-06-23 09:00:00
158919,45,2248.1,2253.05,2254.14,2239.7,2807,2025-06-23 10:00:00
158898,45,2254.36,2248.1,2259.17,2242.48,3730,2025-06-23 11:00:00
158899,45,2267.36,2254.21,2267.84,2246.33,3251,2025-06-23 12:00:00
158920,45,2295.98,2267.34,2301.45,2233.69,13734,2025-06-23 13:00:00
158921,45,2275.29,2296.24,2314.59,2273.09,17324,2025-06-23 14:00:00
158922,45,2249.57,2275.29,2289.55,2248.75,8028,2025-06-23 15:00:00
158923,45,2222.99,2249.59,2253.14,2189.11,18866,2025-06-23 16:00:00
158900,45,2282.22,2223.08,2284.85,2218.22,12003,2025-06-23 17:00:00
158937,45,2296.8,2276.68,2305.26,2274.46,3228,2025-06-23 18:00:00
158938,45,2302.85,2307.17,2313.69,2297.04,2808,2025-06-23 19:00:00
160905,45,2314.55,2314.5,2315.2,2312.93,198,2025-06-23 20:00:00
160953,45,2352.82,2348.62,2365.29,2346.56,4138,2025-06-23 21:00:00
160969,45,2409.79,2342.5,2440.0,2342.24,25981,2025-06-23 22:00:00
160970,45,2413.0,2409.23,2432.35,2407.9,15961,2025-06-23 23:00:00
160968,45,2409.12,2412.81,2419.81,2399.37,10237,2025-06-24 00:00:00
160974,45,2415.83,2404.4,2419.17,2397.96,5036,2025-06-24 01:00:00
160984,45,2393.66,2415.8,2415.8,2391.44,5445,2025-06-24 02:00:00
160985,45,2400.61,2393.65,2412.3,2393.11,3022,2025-06-24 03:00:00
160975,45,2405.41,2400.35,2408.45,2394.36,2269,2025-06-24 04:00:00
160986,45,2421.71,2405.68,2426.51,2403.01,3083,2025-06-24 05:00:00
160976,45,2427.66,2421.85,2436.38,2412.87,4565,2025-06-24 06:00:00
160977,45,2394.76,2427.48,2430.99,2392.74,5767,2025-06-24 07:00:00
160978,45,2405.24,2394.85,2414.13,2377.79,6394,2025-06-24 08:00:00
160979,45,2417.3,2405.0,2450.92,2400.62,6937,2025-06-24 09:00:00
160987,45,2415.73,2417.26,2425.17,2407.9,5727,2025-06-24 10:00:00
160980,45,2411.19,2415.55,2423.06,2399.16,6428,2025-06-24 11:00:00
160981,45,2415.43,2410.92,2420.0,2404.55,3989,2025-06-24 12:00:00
160988,45,2423.05,2415.53,2434.1,2406.01,9717,2025-06-24 13:00:00
160982,45,2432.45,2422.91,2442.74,2421.45,8423,2025-06-24 14:00:00
160983,45,2441.04,2432.44,2449.99,2432.42,1784,2025-06-24 15:00:00
161013,45,2480.59,2439.51,2483.38,2435.33,11090,2025-06-24 16:00:00
161014,45,2458.91,2480.44,2482.91,2444.17,11146,2025-06-24 17:00:00
161015,45,2436.85,2459.16,2464.66,2436.18,9213,2025-06-24 18:00:00
161010,45,2435.97,2436.86,2443.41,2418.07,9046,2025-06-24 19:00:00
161016,45,2450.35,2435.88,2451.78,2431.63,5195,2025-06-24 20:00:00
161017,45,2446.38,2450.36,2451.49,2437.0,3846,2025-06-24 21:00:00
161018,45,2442.68,2446.2,2446.24,2435.03,2365,2025-06-24 22:00:00
161011,45,2449.87,2442.53,2450.11,2431.8,3312,2025-06-24 23:00:00
161019,45,2459.8,2449.74,2463.2,2437.92,2996,2025-06-25 00:00:00
161020,45,2462.27,2459.7,2466.73,2446.66,3525,2025-06-25 01:00:00
161012,45,2457.03,2462.39,2470.19,2454.13,2023,2025-06-25 02:00:00
161092,45,2445.76,2453.12,2462.18,2445.31,2261,2025-06-25 03:00:00
161109,45,2436.87,2445.75,2448.97,2430.0,3299,2025-06-25 04:00:00
161110,45,2430.71,2436.74,2441.9,2425.58,2830,2025-06-25 05:00:00
161111,45,2446.07,2430.7,2446.73,2427.77,2619,2025-06-25 06:00:00
161093,45,2446.02,2446.06,2452.46,2441.57,1432,2025-06-25 07:00:00
161094,45,2440.9,2446.06,2447.49,2425.84,2430,2025-06-25 08:00:00
161112,45,2421.91,2440.99,2449.48,2409.0,7158,2025-06-25 09:00:00
161113,45,2427.87,2421.86,2432.98,2415.81,3219,2025-06-25 10:00:00
161114,45,2430.48,2427.87,2431.76,2414.2,3712,2025-06-25 11:00:00
161095,45,2430.21,2430.4,2430.97,2416.19,5563,2025-06-25 12:00:00
161115,45,2436.37,2430.4,2447.69,2425.01,6922,2025-06-25 13:00:00
161096,45,2433.73,2436.6,2445.0,2391.15,14572,2025-06-25 14:00:00
161116,45,2407.13,2433.47,2434.11,2398.49,11469,2025-06-25 15:00:00
161097,45,2412.04,2407.12,2422.8,2402.49,10154,2025-06-25 16:00:00
161117,45,2424.01,2412.04,2433.18,2408.58,9494,2025-06-25 17:00:00
161098,45,2419.7,2424.01,2425.67,2412.9,4896,2025-06-25 18:00:00
161118,45,2434.28,2419.88,2440.79,2419.48,6076,2025-06-25 19:00:00
161099,45,2440.26,2433.88,2443.87,2427.24,4356,2025-06-25 20:00:00
161119,45,2432.2,2439.83,2455.78,2428.44,5364,2025-06-25 21:00:00
161120,45,2417.49,2431.97,2432.59,2410.43,4119,2025-06-25 22:00:00
161121,45,2420.09,2417.48,2421.16,2409.43,2335,2025-06-25 23:00:00
161100,45,2428.1,2420.09,2430.43,2418.5,1984,2025-06-26 00:00:00
161122,45,2460.71,2428.2,2476.44,2420.74,6712,2025-06-26 01:00:00
161101,45,2494.33,2460.71,2503.42,2460.32,10346,2025-06-26 02:00:00
161123,45,2490.47,2494.5,2521.67,2484.17,8136,2025-06-26 03:00:00
161102,45,2481.64,2490.62,2492.8,2471.6,3060,2025-06-26 04:00:00
161124,45,2477.07,2481.64,2485.25,2468.38,2452,2025-06-26 05:00:00
161103,45,2488.51,2477.07,2490.86,2474.75,2745,2025-06-26 06:00:00
161104,45,2491.35,2488.43,2502.0,2481.57,3822,2025-06-26 07:00:00
161125,45,2488.1,2491.22,2501.97,2485.79,2932,2025-06-26 08:00:00
161126,45,2464.76,2488.2,2490.28,2463.78,5140,2025-06-26 09:00:00
161127,45,2452.13,2464.58,2468.53,2447.35,4050,2025-06-26 10:00:00
161105,45,2451.48,2452.13,2455.28,2440.62,3643,2025-06-26 11:00:00
161106,45,2441.24,2451.49,2455.78,2435.14,5467,2025-06-26 12:00:00
161107,45,2434.33,2441.24,2447.2,2425.4,6745,2025-06-26 13:00:00
161108,45,2447.74,2434.33,2460.87,2423.13,7156,2025-06-26 14:00:00
161128,45,2434.51,2447.77,2450.56,2409.19,9909,2025-06-26 15:00:00
161129,45,2425.48,2434.51,2438.4,2424.23,1979,2025-06-26 16:00:00
161142,45,2421.87,2428.74,2437.11,2420.61,3022,2025-06-26 17:00:00
161141,45,2426.35,2421.89,2443.4,2418.93,3359,2025-06-26 18:00:00
161143,45,2436.56,2426.39,2443.8,2423.61,4001,2025-06-26 19:00:00
161144,45,2446.66,2436.45,2458.79,2431.16,5153,2025-06-26 20:00:00
161145,45,2415.6,2446.74,2446.99,2395.0,5446,2025-06-26 21:00:00
161147,45,2413.8,2414.88,2415.06,2412.89,48,2025-06-26 22:00:00
161263,45,2418.29,2414.7,2418.5,2406.99,1967,2025-06-26 23:00:00
161325,45,2401.68,2417.21,2422.83,2400.87,2133,2025-06-27 00:00:00
161294,45,2427.71,2401.68,2433.2,2381.26,6710,2025-06-27 01:00:00
161326,45,2439.0,2427.7,2441.15,2424.66,3058,2025-06-27 02:00:00
161327,45,2448.02,2439.0,2450.08,2433.82,2469,2025-06-27 03:00:00
161295,45,2450.98,2448.03,2454.71,2440.8,3158,2025-06-27 04:00:00
161328,45,2440.54,2451.12,2454.09,2436.01,2455,2025-06-27 05:00:00
161329,45,2449.8,2440.53,2451.6,2437.76,2163,2025-06-27 06:00:00
161330,45,2443.46,2449.69,2460.58,2438.65,5160,2025-06-27 07:00:00
161296,45,2449.5,2443.57,2464.69,2436.73,3269,2025-06-27 08:00:00
161331,45,2461.84,2449.59,2464.0,2442.97,2850,2025-06-27 09:00:00
161332,45,2447.02,2461.83,2462.75,2446.13,1713,2025-06-27 10:00:00
161333,45,2448.05,2446.93,2455.91,2443.35,1543,2025-06-27 11:00:00
161297,45,2430.85,2448.05,2457.68,2427.55,3916,2025-06-27 12:00:00
161298,45,2429.53,2430.84,2437.97,2418.01,5286,2025-06-27 13:00:00
161299,45,2424.07,2428.95,2438.87,2414.69,7377,2025-06-27 14:00:00
161334,45,2439.86,2424.06,2444.53,2420.41,4239,2025-06-27 15:00:00
161300,45,2434.22,2439.9,2451.3,2432.93,4005,2025-06-27 16:00:00
161301,45,2405.57,2434.18,2434.92,2396.03,9039,2025-06-27 17:00:00
161335,45,2396.07,2405.52,2409.55,2389.17,8830,2025-06-27 18:00:00
161336,45,2414.17,2395.84,2418.61,2392.87,6404,2025-06-27 19:00:00
161337,45,2427.59,2413.76,2429.28,2412.39,4069,2025-06-27 20:00:00
161302,45,2420.64,2427.66,2430.87,2417.95,3690,2025-06-27 21:00:00
161338,45,2423.74,2420.77,2426.3,2420.47,1544,2025-06-27 22:00:00
161339,45,2424.2,2423.73,2426.01,2415.61,1374,2025-06-27 23:00:00
161340,45,2419.22,2424.24,2425.16,2418.0,1304,2025-06-28 00:00:00
161341,45,2419.02,2419.31,2421.11,2407.03,2178,2025-06-28 01:00:00
161342,45,2419.99,2419.03,2423.61,2415.97,1046,2025-06-28 02:00:00
161343,45,2421.92,2420.0,2423.7,2417.8,875,2025-06-28 03:00:00
161303,45,2422.25,2421.97,2423.33,2418.69,646,2025-06-28 04:00:00
161344,45,2423.48,2422.21,2429.83,2419.85,1266,2025-06-28 05:00:00
161345,45,2428.56,2423.69,2428.68,2422.99,596,2025-06-28 06:00:00
161346,45,2432.83,2428.56,2435.89,2425.33,1095,2025-06-28 07:00:00
161347,45,2425.76,2433.08,2433.67,2421.19,1290,2025-06-28 08:00:00
161348,45,2428.26,2425.73,2429.99,2421.05,588,2025-06-28 09:00:00
161304,45,2427.48,2428.02,2431.59,2424.85,669,2025-06-28 10:00:00
161349,45,2428.49,2427.47,2430.17,2427.17,445,2025-06-28 11:00:00
161305,45,2427.42,2428.5,2429.3,2423.87,778,2025-06-28 12:00:00
161306,45,2424.25,2427.42,2430.99,2420.55,2071,2025-06-28 13:00:00
161350,45,2427.27,2424.25,2429.06,2424.06,2092,2025-06-28 14:00:00
161307,45,2437.31,2427.27,2443.86,2424.64,1689,2025-06-28 15:00:00
161351,45,2436.22,2437.39,2444.8,2432.84,1791,2025-06-28 16:00:00
161308,45,2445.16,2436.22,2448.97,2434.21,1207,2025-06-28 17:00:00
161352,45,2438.47,2445.17,2447.0,2434.32,1653,2025-06-28 18:00:00
161353,45,2433.98,2438.47,2441.21,2432.4,1756,2025-06-28 19:00:00
161309,45,2430.63,2434.19,2435.75,2428.27,1490,2025-06-28 20:00:00
161310,45,2437.67,2430.63,2439.43,2429.39,717,2025-06-28 21:00:00
161354,45,2441.44,2437.66,2442.48,2434.87,1313,2025-06-28 22:00:00
161355,45,2437.08,2441.45,2443.42,2436.35,942,2025-06-28 23:00:00
161356,45,2439.64,2437.08,2443.74,2433.12,981,2025-06-29 00:00:00
161311,45,2431.0,2439.64,2440.08,2429.45,739,2025-06-29 01:00:00
161357,45,2433.06,2431.0,2434.57,2425.6,698,2025-06-29 02:00:00
161312,45,2428.91,2433.18,2434.12,2427.91,391,2025-06-29 03:00:00
161313,45,2430.81,2428.91,2432.35,2427.67,446,2025-06-29 04:00:00
161314,45,2434.69,2430.82,2435.8,2428.73,417,2025-06-29 05:00:00
161315,45,2437.8,2434.81,2438.65,2433.16,359,2025-06-29 06:00:00
161316,45,2441.67,2437.8,2441.67,2435.94,344,2025-06-29 07:00:00
161317,45,2444.59,2441.7,2448.33,2439.19,738,2025-06-29 08:00:00
161318,45,2448.99,2444.64,2458.57,2440.09,2395,2025-06-29 09:00:00
161319,45,2457.7,2449.18,2460.0,2448.54,1455,2025-06-29 10:00:00
161320,45,2463.15,2457.7,2464.99,2453.4,1916,2025-06-29 11:00:00
161321,45,2455.88,2463.17,2464.46,2450.47,1534,2025-06-29 12:00:00
161322,45,2448.03,2455.93,2457.69,2447.18,1314,2025-06-29 13:00:00
161358,45,2441.03,2448.02,2452.67,2436.93,2120,2025-06-29 14:00:00
161359,45,2437.84,2441.02,2445.56,2433.14,1401,2025-06-29 15:00:00
161323,45,2439.93,2437.79,2441.04,2430.05,1713,2025-06-29 16:00:00
161324,45,2438.77,2439.97,2441.26,2436.84,345,2025-06-29 17:00:00
161481,45,2439.19,2439.88,2439.88,2439.19,14,2025-06-29 18:00:00
162377,45,2438.72,2438.7,2440.08,2434.2,782,2025-06-29 19:00:00
162378,45,2433.1,2438.72,2439.78,2433.09,745,2025-06-29 20:00:00
162379,45,2432.18,2433.1,2440.2,2413.36,4035,2025-06-29 21:00:00
162380,45,2502.46,2432.18,2511.0,2431.28,10016,2025-06-29 22:00:00
162381,45,2501.12,2502.36,2526.27,2495.42,8887,2025-06-29 23:00:00
162456,45,2504.47,2500.7,2509.26,2500.56,2008,2025-06-30 00:00:00
162585,45,2511.67,2519.58,2520.64,2505.43,4318,2025-06-30 01:00:00
162586,45,2501.98,2511.7,2512.32,2500.0,3938,2025-06-30 02:00:00
162610,45,2500.39,2502.11,2505.76,2496.01,1937,2025-06-30 03:00:00
162611,45,2496.42,2500.34,2506.67,2495.02,1339,2025-06-30 04:00:00
162587,45,2503.63,2496.05,2504.09,2492.04,1441,2025-06-30 05:00:00
162588,45,2465.25,2503.63,2504.57,2457.11,5122,2025-06-30 06:00:00
162612,45,2481.06,2465.1,2483.81,2461.14,3262,2025-06-30 07:00:00
162613,45,2469.13,2481.06,2486.92,2466.79,3639,2025-06-30 08:00:00
162614,45,2452.45,2469.22,2477.4,2451.02,3316,2025-06-30 09:00:00
162615,45,2457.0,2452.51,2458.7,2447.12,2912,2025-06-30 10:00:00
162589,45,2459.0,2456.82,2468.39,2453.81,1608,2025-06-30 11:00:00
162616,45,2460.98,2459.01,2466.51,2457.81,2778,2025-06-30 12:00:00
162617,45,2463.21,2460.78,2476.04,2459.53,6310,2025-06-30 13:00:00
162590,45,2439.1,2463.21,2470.63,2433.97,9049,2025-06-30 14:00:00
162618,45,2475.33,2439.13,2489.19,2436.09,10179,2025-06-30 15:00:00
162591,45,2476.04,2475.36,2483.03,2462.23,5189,2025-06-30 16:00:00
162619,45,2488.55,2476.22,2499.44,2474.59,7002,2025-06-30 17:00:00
162592,45,2486.74,2488.54,2499.83,2480.15,3883,2025-06-30 18:00:00
162593,45,2516.47,2486.73,2519.73,2485.53,10913,2025-06-30 19:00:00
162620,45,2503.72,2516.37,2522.8,2502.21,9069,2025-06-30 20:00:00
162621,45,2488.53,2503.45,2505.5,2483.08,3258,2025-06-30 21:00:00
162594,45,2491.34,2488.38,2497.31,2485.2,5674,2025-06-30 22:00:00
162595,45,2486.15,2491.22,2495.76,2485.32,3301,2025-06-30 23:00:00
162622,45,2493.94,2486.16,2497.44,2478.32,2588,2025-07-01 00:00:00
162623,45,2489.64,2493.89,2501.45,2487.38,1667,2025-07-01 01:00:00
162596,45,2484.25,2489.46,2496.6,2483.31,1402,2025-07-01 02:00:00
162597,45,2486.0,2484.25,2488.77,2479.52,955,2025-07-01 03:00:00
162598,45,2461.71,2486.15,2486.82,2460.59,2259,2025-07-01 04:00:00
162599,45,2461.9,2461.69,2467.25,2452.29,2715,2025-07-01 05:00:00
162624,45,2460.39,2461.9,2463.69,2456.62,1739,2025-07-01 06:00:00
162600,45,2466.14,2460.35,2469.6,2445.5,2685,2025-07-01 07:00:00
162625,45,2454.11,2465.95,2466.19,2452.14,1840,2025-07-01 08:00:00
162626,45,2457.73,2454.1,2459.39,2450.05,1958,2025-07-01 09:00:00
162601,45,2456.64,2457.7,2462.7,2447.1,2200,2025-07-01 10:00:00
162602,45,2450.01,2456.81,2459.87,2443.11,2584,2025-07-01 11:00:00
162627,45,2438.73,2450.14,2454.3,2435.1,4529,2025-07-01 12:00:00
162603,45,2444.4,2438.56,2448.62,2423.89,4753,2025-07-01 13:00:00
162604,45,2420.48,2444.18,2457.35,2407.7,10610,2025-07-01 14:00:00
162605,45,2424.34,2420.46,2432.62,2416.69,4293,2025-07-01 15:00:00
162628,45,2425.26,2424.33,2432.21,2419.94,3077,2025-07-01 16:00:00
162606,45,2433.16,2425.2,2434.76,2418.71,2664,2025-07-01 17:00:00
162629,45,2410.78,2432.97,2434.03,2400.5,4821,2025-07-01 18:00:00
162630,45,2403.09,2410.62,2423.13,2402.58,4632,2025-07-01 19:00:00
162631,45,2415.3,2403.33,2418.83,2393.97,4841,2025-07-01 20:00:00
162632,45,2407.68,2415.39,2419.05,2404.4,3273,2025-07-01 21:00:00
162633,45,2401.41,2407.5,2413.92,2399.93,3154,2025-07-01 22:00:00
162634,45,2405.32,2401.42,2406.74,2386.96,3612,2025-07-01 23:00:00
162635,45,2398.83,2405.41,2410.68,2398.38,2285,2025-07-02 00:00:00
162607,45,2411.63,2398.89,2412.22,2372.62,5384,2025-07-02 01:00:00
162608,45,2418.49,2411.63,2419.37,2407.87,1462,2025-07-02 02:00:00
162636,45,2431.26,2418.5,2432.82,2416.98,2349,2025-07-02 03:00:00
162609,45,2428.0,2431.25,2432.05,2426.35,442,2025-07-02 04:00:00
162673,45,2436.31,2440.3,2440.43,2435.4,415,2025-07-02 05:00:00
162714,45,2452.48,2444.95,2454.87,2439.19,2174,2025-07-02 06:00:00
162715,45,2447.97,2452.45,2455.0,2443.08,1663,2025-07-02 07:00:00
162709,45,2450.07,2447.96,2456.36,2445.3,2956,2025-07-02 08:00:00
162710,45,2449.58,2450.07,2454.24,2446.61,2394,2025-07-02 09:00:00
162716,45,2454.22,2449.48,2455.12,2444.58,1654,2025-07-02 10:00:00
162711,45,2446.19,2454.26,2461.65,2442.37,4808,2025-07-02 11:00:00
162717,45,2438.99,2446.13,2448.18,2430.96,3274,2025-07-02 12:00:00
162718,45,2450.4,2439.0,2459.64,2436.77,3753,2025-07-02 13:00:00
162712,45,2470.91,2450.31,2473.57,2449.4,7471,2025-07-02 14:00:00
162713,45,2493.16,2470.91,2503.81,2470.08,9721,2025-07-02 15:00:00
162910,45,2513.21,2500.2,2517.33,2496.38,2298,2025-07-02 16:00:00
162918,45,2568.36,2562.37,2591.07,2553.49,22178,2025-07-02 17:00:00
162919,45,2583.81,2568.35,2585.34,2565.45,13090,2025-07-02 18:00:00
162920,45,2606.69,2583.69,2609.6,2569.18,12015,2025-07-02 19:00:00
162921,45,2590.92,2606.2,2606.2,2587.61,10258,2025-07-02 20:00:00
162922,45,2597.56,2591.18,2601.15,2584.33,5085,2025-07-02 21:00:00
162923,45,2596.85,2597.56,2619.98,2593.31,6344,2025-07-02 22:00:00
162937,45,2571.13,2595.58,2596.89,2569.13,12153,2025-07-02 23:00:00
162938,45,2565.96,2571.13,2579.76,2563.55,3347,2025-07-03 00:00:00
163832,45,2581.27,2574.67,2588.14,2571.67,2069,2025-07-03 01:00:00
163831,45,2565.31,2581.36,2581.94,2563.76,1546,2025-07-03 02:00:00
163836,45,2571.57,2568.27,2573.04,2562.0,2318,2025-07-03 03:00:00
163838,45,2569.07,2562.25,2570.89,2560.57,1314,2025-07-03 04:00:00
163862,45,2590.42,2567.58,2602.24,2566.87,9028,2025-07-03 05:00:00
163857,45,2600.47,2590.37,2604.04,2586.56,3070,2025-07-03 06:00:00
163858,45,2601.31,2600.22,2606.68,2590.47,3492,2025-07-03 07:00:00
163859,45,2589.03,2601.31,2609.49,2588.38,7526,2025-07-03 08:00:00
163863,45,2600.33,2589.0,2618.03,2587.55,6079,2025-07-03 09:00:00
163860,45,2599.09,2600.47,2602.86,2584.71,2519,2025-07-03 10:00:00
163861,45,2598.24,2599.08,2599.7,2581.8,2355,2025-07-03 11:00:00
163864,45,2578.98,2598.25,2616.83,2566.18,5140,2025-07-03 12:00:00
163865,45,2592.49,2589.98,2599.8,2587.45,1002,2025-07-03 13:00:00
166244,45,2596.37,2626.3,2633.6,2585.77,8840,2025-07-03 14:00:00
166245,45,2588.22,2596.38,2599.65,2586.41,984,2025-07-03 15:00:00
166257,45,2573.47,2571.35,2582.78,2566.43,6550,2025-07-03 16:00:00
166258,45,2578.26,2573.13,2582.41,2572.95,3524,2025-07-03 17:00:00
166259,45,2585.66,2578.27,2588.36,2575.06,2614,2025-07-03 18:00:00
166263,45,2587.2,2586.73,2593.79,2583.06,2496,2025-07-03 19:00:00
166265,45,2599.84,2587.2,2600.0,2586.36,2602,2025-07-03 20:00:00
166266,45,2596.37,2599.96,2604.5,2590.55,1669,2025-07-03 21:00:00
166267,45,2594.36,2596.37,2602.78,2591.17,1962,2025-07-03 22:00:00
166268,45,2592.13,2594.26,2599.0,2585.74,1236,2025-07-03 23:00:00
166264,45,2595.46,2592.14,2599.53,2589.05,1439,2025-07-04 00:00:00
166311,45,2590.9,2589.26,2603.7,2588.25,1560,2025-07-04 01:00:00
166316,45,2576.26,2590.92,2593.04,2572.2,3746,2025-07-04 02:00:00
166317,45,2578.8,2576.29,2586.52,2572.98,2238,2025-07-04 03:00:00
166318,45,2571.22,2578.83,2585.57,2570.09,1181,2025-07-04 04:00:00
166319,45,2569.72,2571.22,2582.15,2563.36,1633,2025-07-04 05:00:00
166320,45,2559.48,2569.72,2571.16,2549.07,3474,2025-07-04 06:00:00
166321,45,2535.85,2559.44,2565.57,2530.01,6031,2025-07-04 07:00:00
166322,45,2548.33,2535.92,2555.11,2528.13,4639,2025-07-04 08:00:00
166323,45,2552.61,2548.33,2559.57,2547.17,1694,2025-07-04 09:00:00
166324,45,2548.96,2552.61,2556.64,2545.82,1480,2025-07-04 10:00:00
166325,45,2550.1,2548.67,2557.7,2548.0,2458,2025-07-04 11:00:00
166326,45,2548.86,2550.04,2554.73,2544.11,2056,2025-07-04 12:00:00
166312,45,2526.85,2548.85,2557.01,2523.41,8761,2025-07-04 13:00:00
166313,45,2517.79,2526.85,2529.78,2497.74,9506,2025-07-04 14:00:00
166314,45,2501.45,2517.66,2519.75,2500.04,4704,2025-07-04 15:00:00
166315,45,2488.04,2501.45,2504.71,2475.0,7173,2025-07-04 16:00:00
166327,45,2497.66,2488.57,2499.24,2487.49,2798,2025-07-04 17:00:00
166328,45,2484.64,2497.35,2497.35,2480.83,2323,2025-07-04 18:00:00
166331,45,2483.13,2484.89,2490.84,2475.17,1515,2025-07-04 19:00:00
166329,45,2491.18,2483.1,2497.43,2481.78,1161,2025-07-04 20:00:00
166332,45,2497.43,2490.96,2498.06,2487.63,1159,2025-07-04 21:00:00
166330,45,2521.22,2497.42,2522.3,2495.74,3133,2025-07-04 22:00:00
166360,45,2508.8,2521.24,2521.56,2504.96,1523,2025-07-04 23:00:00
166361,45,2517.54,2508.79,2518.91,2507.51,768,2025-07-05 00:00:00
166362,45,2513.27,2517.53,2517.54,2507.63,467,2025-07-05 01:00:00
166811,45,2508.81,2515.04,2515.62,2507.97,256,2025-07-05 02:00:00
167002,45,2519.47,2519.62,2525.89,2516.8,827,2025-07-05 03:00:00
167003,45,2517.25,2519.47,2526.78,2513.31,720,2025-07-05 04:00:00
166973,45,2520.38,2517.29,2522.09,2513.89,496,2025-07-05 05:00:00
166974,45,2528.28,2520.38,2529.39,2517.7,842,2025-07-05 06:00:00
166975,45,2522.5,2528.3,2530.42,2520.36,918,2025-07-05 07:00:00
167004,45,2517.12,2522.49,2525.82,2510.9,599,2025-07-05 08:00:00
166976,45,2522.26,2517.28,2523.39,2509.72,360,2025-07-05 09:00:00
166977,45,2519.33,2522.26,2523.88,2518.5,433,2025-07-05 10:00:00
166978,45,2518.88,2519.28,2526.83,2518.65,398,2025-07-05 11:00:00
167005,45,2518.92,2518.88,2520.12,2511.42,601,2025-07-05 12:00:00
166979,45,2515.09,2518.84,2522.81,2513.71,830,2025-07-05 13:00:00
166980,45,2519.41,2515.09,2521.1,2512.53,1192,2025-07-05 14:00:00
167006,45,2508.57,2519.4,2519.94,2505.11,1834,2025-07-05 15:00:00
166981,45,2506.72,2508.72,2514.01,2492.15,2085,2025-07-05 16:00:00
166982,45,2504.53,2506.79,2512.57,2496.8,1033,2025-07-05 17:00:00
167007,45,2493.83,2504.54,2506.09,2493.0,1297,2025-07-05 18:00:00
166983,45,2506.29,2493.83,2509.33,2488.4,1354,2025-07-05 19:00:00
166984,45,2507.25,2506.1,2509.45,2498.86,789,2025-07-05 20:00:00
167008,45,2517.28,2507.0,2519.93,2506.63,1045,2025-07-05 21:00:00
166985,45,2519.89,2517.2,2522.81,2513.71,772,2025-07-05 22:00:00
167009,45,2517.01,2519.75,2523.03,2515.83,1318,2025-07-05 23:00:00
166986,45,2520.79,2517.02,2521.55,2512.94,748,2025-07-06 00:00:00
167010,45,2518.37,2520.77,2520.78,2514.5,385,2025-07-06 01:00:00
166987,45,2513.66,2518.38,2521.6,2513.66,859,2025-07-06 02:00:00
167011,45,2515.6,2513.9,2516.26,2510.09,513,2025-07-06 03:00:00
167012,45,2512.91,2515.6,2518.95,2511.28,351,2025-07-06 04:00:00
166988,45,2511.65,2513.1,2514.11,2509.41,350,2025-07-06 05:00:00
166989,45,2522.58,2511.71,2527.44,2509.75,1449,2025-07-06 06:00:00
166990,45,2518.71,2522.43,2526.24,2517.77,355,2025-07-06 07:00:00
166991,45,2513.82,2518.71,2519.25,2509.62,627,2025-07-06 08:00:00
166992,45,2508.0,2513.77,2518.44,2507.19,497,2025-07-06 09:00:00
166993,45,2509.28,2508.0,2514.62,2504.27,620,2025-07-06 10:00:00
166994,45,2516.93,2509.28,2517.26,2508.5,424,2025-07-06 11:00:00
167013,45,2521.26,2516.71,2522.14,2512.6,768,2025-07-06 12:00:00
166995,45,2558.43,2521.01,2570.33,2517.96,4861,2025-07-06 13:00:00
166996,45,2560.13,2558.69,2568.3,2547.81,4166,2025-07-06 14:00:00
167014,45,2558.89,2560.22,2562.47,2548.81,1310,2025-07-06 15:00:00
167015,45,2552.46,2559.04,2561.53,2543.06,1839,2025-07-06 16:00:00
166997,45,2547.7,2552.47,2553.17,2544.07,1890,2025-07-06 17:00:00
167016,45,2532.58,2547.72,2547.89,2524.36,2366,2025-07-06 18:00:00
166998,45,2541.71,2532.58,2542.42,2531.76,958,2025-07-06 19:00:00
166999,45,2545.91,2541.7,2552.16,2540.76,1236,2025-07-06 20:00:00
167017,45,2588.47,2545.88,2602.2,2545.75,5863,2025-07-06 21:00:00
167000,45,2582.94,2588.47,2605.38,2580.6,4970,2025-07-06 22:00:00
167001,45,2570.84,2582.76,2583.48,2562.68,3629,2025-07-06 23:00:00
167018,45,2563.94,2570.81,2575.04,2555.37,2765,2025-07-07 00:00:00
167021,45,2563.72,2562.04,2566.55,2550.93,2189,2025-07-07 01:00:00
167022,45,2574.17,2563.85,2584.58,2563.77,2118,2025-07-07 02:00:00
167132,45,2577.5,2576.87,2591.15,2575.0,3067,2025-07-07 03:00:00
167139,45,2573.8,2577.65,2581.03,2570.31,1366,2025-07-07 04:00:00
167140,45,2569.73,2573.82,2578.36,2566.41,1320,2025-07-07 05:00:00
167133,45,2565.8,2569.74,2577.29,2563.67,1234,2025-07-07 06:00:00
167134,45,2578.92,2565.86,2579.99,2559.38,1006,2025-07-07 07:00:00
167141,45,2585.68,2578.59,2588.61,2570.23,3017,2025-07-07 08:00:00
167135,45,2572.66,2585.6,2585.68,2566.71,1185,2025-07-07 09:00:00
167136,45,2559.12,2572.66,2572.66,2555.33,2487,2025-07-07 10:00:00
