close,hi1,lo1,hi2,lo2,hi3,lo3,rg,flr,clg,rg_ch,rolling_max,rolling_min,trading_range,trading_range_lo_band,trading_range_hi_band,band_24,band_76,tr_signal
2565.96,,2565.96,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2581.27,2581.27,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2565.31,,2565.31,,2565.31,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2571.57,2571.57,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2569.07,,2569.07,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2590.42,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2600.47,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2601.31,2601.31,,2601.31,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2589.03,,2589.03,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2600.33,2600.33,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2599.09,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2598.24,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2578.98,,2578.98,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2592.49,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2596.37,2596.37,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2588.22,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2573.47,,2573.47,,2573.47,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2578.26,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2585.66,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2587.2,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2599.84,2599.84,,2599.84,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2596.37,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2594.36,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2592.13,,2592.13,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2595.46,2595.46,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2590.9,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2576.26,,2576.26,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2578.8,2578.8,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2571.22,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2569.72,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2559.48,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,4
2535.85,,2535.85,,2535.85,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2548.33,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2552.61,2552.61,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2548.96,,2548.96,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2550.1,2550.1,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2548.86,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2526.85,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2517.79,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2501.45,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2488.04,,2488.04,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2497.66,2497.66,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2484.64,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2483.13,,2483.13,,2483.13,,2483.13,1.0,2483.13,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2491.18,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2497.43,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2521.22,2521.22,,2521.22,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2508.8,,2508.8,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2517.54,2517.54,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2513.27,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2508.81,,2508.81,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2519.47,2519.47,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2517.25,,2517.25,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2520.38,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2528.28,2528.28,,2528.28,,2528.28,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,3
2522.5,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2517.12,,2517.12,,2517.12,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2522.26,2522.26,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2519.33,,,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2518.88,,2518.88,,,,,1.0,,,2428.91,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2518.92,2518.92,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2515.09,,2515.09,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2519.41,2519.41,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2508.57,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2506.72,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2504.53,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2493.83,,2493.83,,2493.83,,2493.83,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2506.29,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2507.25,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2517.28,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2519.89,2519.89,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2517.01,,2517.01,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2520.79,2520.79,,2520.79,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2518.37,,,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2513.66,,2513.66,,,,,1.0,,,2483.13,2606.69,2398.83,207.86000000000013,2525.6246,2481.974,2448.7164,2556.8036,2
2515.6,2515.6,,,,,,1.0,,,2483.13,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2512.91,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2511.65,,2511.65,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,0
2522.58,2522.58,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2518.71,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2513.82,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2508.0,,2508.0,,2508.0,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,0
2509.28,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,0
2516.93,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2521.26,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,1
2558.43,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,2
2560.13,2560.13,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,3
2558.89,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,3
2552.46,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,2
2547.7,,,,,,,1.0,,,2528.28,2606.69,2483.13,123.55999999999995,2558.5016,2532.554,2512.7844,2577.0356,2
2532.58,,2532.58,,,,,1.0,,,2528.28,2560.13,2483.13,77.0,2530.1,2513.9300000000003,2501.61,2541.65,3
2541.71,,,,,,,1.0,,,2528.28,2560.13,2483.13,77.0,2530.1,2513.9300000000003,2501.61,2541.65,4
2545.91,,,,,,,1.0,,,2528.28,2560.13,2483.13,77.0,2530.1,2513.9300000000003,2501.61,2541.65,4
2588.47,2588.47,,2588.47,,2588.47,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2582.94,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2570.84,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2563.94,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2563.72,,2563.72,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2574.17,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2577.5,2577.5,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2573.8,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2569.73,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2565.8,,2565.8,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2578.92,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2585.68,2585.68,,2585.68,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2572.66,,,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,4
2559.12,,2559.12,,,,,1.0,,,2528.28,2588.47,2483.13,105.33999999999969,2547.3874,2525.266,2508.4116,2563.1884,3
2562.95,2562.95,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,3
2549.18,,2549.18,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2566.2,2566.2,,2566.2,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,4
2531.72,,2531.72,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2533.79,2533.79,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2526.26,,2526.26,,2526.26,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,1
2526.85,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,1
2537.65,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2541.49,2541.49,,2541.49,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2534.41,,2534.41,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2540.38,2540.38,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2536.66,,2536.66,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2542.38,2542.38,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2540.6,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2529.35,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,1
2528.13,,2528.13,,2528.13,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,1
2538.26,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2543.57,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2552.27,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,3
2559.12,2559.12,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,3
2553.86,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,3
2546.42,,2546.42,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,2
2551.92,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,3
2566.58,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,4
2575.52,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,4
2583.35,,,,,,,1.0,,,2528.28,2588.47,2493.83,94.63999999999987,2551.5604,2531.6859999999997,2516.5436,2565.7563999999998,4
2588.57,2588.57,,,,,,1.0,,,2528.28,2588.57,2493.83,94.74000000000024,2551.6214,2531.726,2516.5676,2565.8324000000002,4
2562.84,,2562.84,,,,,1.0,,,2528.28,2588.57,2493.83,94.74000000000024,2551.6214,2531.726,2516.5676,2565.8324000000002,3
2565.24,,,,,,,1.0,,,2528.28,2588.57,2493.83,94.74000000000024,2551.6214,2531.726,2516.5676,2565.8324000000002,3
2576.87,,,,,,,1.0,,,2528.28,2588.57,2493.83,94.74000000000024,2551.6214,2531.726,2516.5676,2565.8324000000002,4
2617.06,,,,,,,1.0,,,2528.28,2617.06,2493.83,123.23000000000002,2569.0003,2543.122,2523.4052,2587.4847999999997,4
2625.24,2625.24,,2625.24,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2610.95,,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2599.47,,2599.47,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2613.52,2613.52,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2611.59,,2611.59,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2616.52,2616.52,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2614.2,,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2605.79,,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2603.52,,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2592.18,,2592.18,,2592.18,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,3
2602.99,,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2612.51,,,,,,,1.0,,,2528.28,2625.24,2493.83,131.40999999999985,2573.9901,2546.394,2525.3684,2593.7016,4
2631.69,2631.69,,,,,,1.0,,,2528.28,2631.69,2493.83,137.86000000000013,2577.9246,2548.974,2526.9164,2598.6036,4
2625.43,,,,,,,1.0,,,2528.28,2631.69,2493.83,137.86000000000013,2577.9246,2548.974,2526.9164,2598.6036,4
2612.41,,,,,,,1.0,,,2528.28,2631.69,2493.83,137.86000000000013,2577.9246,2548.974,2526.9164,2598.6036,4
2611.69,,2611.69,,,,,1.0,,,2528.28,2631.69,2493.83,137.86000000000013,2577.9246,2548.974,2526.9164,2598.6036,4
2618.6,,,,,,,1.0,,,2528.28,2631.69,2493.83,137.86000000000013,2577.9246,2548.974,2526.9164,2598.6036,4
2626.94,,,,,,,1.0,,,2528.28,2631.69,2493.83,137.86000000000013,2577.9246,2548.974,2526.9164,2598.6036,4
2660.42,2660.42,,,,,,1.0,,,2528.28,2660.42,2493.83,166.59000000000015,2595.4499,2560.466,2533.8116,2620.4384,4
2655.56,,,,,,,1.0,,,2528.28,2660.42,2493.83,166.59000000000015,2595.4499,2560.466,2533.8116,2620.4384,4
2642.78,,2642.78,,,,,1.0,,,2528.28,2660.42,2493.83,166.59000000000015,2595.4499,2560.466,2533.8116,2620.4384,4
2657.4,,,,,,,1.0,,,2528.28,2660.42,2493.83,166.59000000000015,2595.4499,2560.466,2533.8116,2620.4384,4
2659.89,,,,,,,1.0,,,2528.28,2660.42,2493.83,166.59000000000015,2595.4499,2560.466,2533.8116,2620.4384,4
2662.86,,,,,,,1.0,,,2528.28,2662.86,2493.83,169.0300000000002,2596.9383000000003,2561.442,2534.3972,2622.2928,4
2719.06,,,,,,,1.0,,,2528.28,2719.06,2493.83,225.23000000000002,2631.2203,2583.922,2547.8851999999997,2665.0047999999997,4
2765.82,2765.82,,,,,,1.0,,,2528.28,2765.82,2493.83,271.99000000000024,2659.7439,2602.626,2559.1076,2700.5424000000003,4
2738.41,,2738.41,,,,,1.0,,,2528.28,2765.82,2493.83,271.99000000000024,2659.7439,2602.626,2559.1076,2700.5424000000003,4
2754.16,,,,,,,1.0,,,2528.28,2765.82,2493.83,271.99000000000024,2659.7439,2602.626,2559.1076,2700.5424000000003,4
2781.46,2781.46,,,,,,1.0,,,2528.28,2781.46,2493.83,287.6300000000001,2669.2843,2608.882,2562.8612,2712.4288,4
2769.83,,,,,,,1.0,,,2528.28,2781.46,2493.83,287.6300000000001,2669.2843,2608.882,2562.8612,2712.4288,4
2757.65,,2757.65,,,,,1.0,,,2528.28,2781.46,2493.83,287.6300000000001,2669.2843,2608.882,2562.8612,2712.4288,4
2775.84,,,,,,,1.0,,,2528.28,2781.46,2493.83,287.6300000000001,2669.2843,2608.882,2562.8612,2712.4288,4
2784.87,,,,,,,1.0,,,2528.28,2784.87,2493.83,291.03999999999996,2671.3644,2610.246,2563.6796,2715.0204,4
2787.22,2787.22,,,,,,1.0,,,2528.28,2787.22,2493.83,293.3899999999999,2672.7979,2611.1859999999997,2564.2436,2716.8064,4
2780.0,,2780.0,,,,,1.0,,,2528.28,2787.22,2493.83,293.3899999999999,2672.7979,2611.1859999999997,2564.2436,2716.8064,4
2782.96,,,,,,,1.0,,,2528.28,2787.22,2493.83,293.3899999999999,2672.7979,2611.1859999999997,2564.2436,2716.8064,4
2796.78,2796.78,,2796.78,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2792.01,,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2789.51,,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2779.13,,2779.13,,2779.13,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2786.32,2786.32,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2779.87,,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2779.58,,2779.58,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2785.44,2785.44,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2777.72,,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2775.78,,,,,,,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2774.1,,2774.1,,2774.1,,2774.1,1.0,,,2528.28,2796.78,2493.83,302.9500000000003,2678.6295,2615.01,2566.538,2724.072,4
2831.93,2831.93,,2831.93,,,,1.0,,,2528.28,2831.93,2493.83,338.0999999999999,2700.071,2629.0699999999997,2574.9739999999997,2750.786,4
2813.18,,2813.18,,,,,1.0,,,2528.28,2831.93,2493.83,338.0999999999999,2700.071,2629.0699999999997,2574.9739999999997,2750.786,4
2822.27,2822.27,,,,,,1.0,,,2528.28,2831.93,2493.83,338.0999999999999,2700.071,2629.0699999999997,2574.9739999999997,2750.786,4
2820.21,,2820.21,,,,,1.0,,,2528.28,2831.93,2493.83,338.0999999999999,2700.071,2629.0699999999997,2574.9739999999997,2750.786,4
2972.47,,,,,,,1.0,,,2528.28,2972.47,2493.83,478.6399999999999,2785.8004,2685.286,2608.7036,2857.5964,4
2974.23,2974.23,,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
2951.22,,,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
2937.48,,2937.48,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
2955.49,,,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
2966.22,,,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
2970.67,,,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
2971.17,,,,,,,1.0,,,2528.28,2974.23,2493.83,480.4000000000001,2786.874,2685.99,2609.1259999999997,2858.934,4
3006.1,3006.1,,,,,,1.0,,,2528.28,3006.1,2493.83,512.27,2806.3147,2698.738,2616.7748,2883.1552,4
2990.89,,,,,,,1.0,,,2528.28,3006.1,2493.83,512.27,2806.3147,2698.738,2616.7748,2883.1552,4
2970.44,,2970.44,,,,,1.0,,,2528.28,3006.1,2493.83,512.27,2806.3147,2698.738,2616.7748,2883.1552,4
3004.78,,,,,,,1.0,,,2528.28,3006.1,2493.83,512.27,2806.3147,2698.738,2616.7748,2883.1552,4
3016.22,3016.22,,3016.22,,3016.22,,1.0,,,2528.28,3016.22,2493.83,522.3899999999999,2812.4879,2702.786,2619.2036,2890.8464,4
